alloc,x,iteration,pages,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total
ArrayAlignedF,1,0,524288,154,154,154,154,154,154,0,0
ArrayAlignedF,1,1,524288,153,153,153,153,153,153,0,0
ArrayAlignedF,1,2,524288,152,152,152,152,152,152,0,0
ArrayAlignedF,1,3,524288,151,151,151,151,151,151,0,0
ArrayLockedF,1,0,524288,118,118,118,118,118,118,0,0
ArrayLockedF,1,1,524288,117,117,117,117,117,117,0,0
ArrayLockedF,1,2,524288,117,117,117,117,117,117,0,0
ArrayLockedF,1,3,524288,118,118,118,118,118,118,0,0
ArrayAtomicF,1,0,524288,125,125,125,125,125,125,0,0
ArrayAtomicF,1,1,524288,124,124,124,124,124,124,0,0
ArrayAtomicF,1,2,524288,124,124,124,124,124,124,0,0
ArrayAtomicF,1,3,524288,125,125,125,125,125,125,0,0
TableF,1,0,524288,123,123,123,123,123,123,0,0
TableF,1,1,524288,123,123,123,123,123,123,0,0
TableF,1,2,524288,123,123,123,123,123,123,0,0
TableF,1,3,524288,123,123,123,123,123,123,0,0
ArrayAlignedD,1,0,524288,327,327,327,327,327,327,0,0
ArrayAlignedD,1,1,524288,308,308,308,308,308,308,0,0
ArrayAlignedD,1,2,524288,309,309,309,309,309,309,0,0
ArrayAlignedD,1,3,524288,308,308,308,308,308,308,0,0
ArrayLockedD,1,0,524288,277,277,277,277,277,277,0,0
ArrayLockedD,1,1,524288,276,276,276,276,276,276,0,0
ArrayLockedD,1,2,524288,311,311,311,311,311,311,0,0
ArrayLockedD,1,3,524288,277,277,277,277,277,277,0,0
ArrayAtomicD,1,0,524288,277,277,277,277,277,277,0,0
ArrayAtomicD,1,1,524288,276,276,276,276,276,276,0,0
ArrayAtomicD,1,2,524288,276,276,276,276,276,276,0,0
ArrayAtomicD,1,3,524288,276,276,276,276,276,276,0,0
TableD,1,0,524288,278,278,278,278,278,278,0,0
TableD,1,1,524288,277,277,277,277,277,277,0,0
TableD,1,2,524288,278,278,278,278,278,278,0,0
TableD,1,3,524288,276,276,276,276,276,276,0,0
