alloc,x,iteration,pages,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total
ArrayAtomicD,2,0,524288,44,45,46,25,25,25,1,18
ArrayAtomicD,2,1,524288,44,53,62,26,34,42,1,25
ArrayAtomicD,2,2,524288,44,45,46,27,28,29,1,19
ArrayAtomicD,2,3,524288,44,52,60,27,31,36,1,24
TableD,2,0,524288,45,45,46,27,28,30,1,19
TableD,2,1,524288,43,44,45,29,29,30,1,19
TableD,2,2,524288,44,44,45,29,35,41,1,20
TableD,2,3,524288,45,45,45,28,29,31,1,19
ArrayAlignedP,2,0,524288,32,32,33,35,35,35,0,18
ArrayAlignedP,2,1,524288,33,33,34,34,34,35,0,18
ArrayAlignedP,2,2,524288,32,32,32,35,35,35,0,17
ArrayAlignedP,2,3,524288,31,31,32,34,34,35,0,17
ArrayLockedP,2,0,524288,25,26,28,34,34,35,0,16
ArrayLockedP,2,1,524288,26,27,28,33,33,33,0,16
ArrayLockedP,2,2,524288,27,28,29,33,33,34,0,16
ArrayLockedP,2,3,524288,25,26,27,33,33,33,0,15
ArrayAtomicP,2,0,524288,25,25,26,36,37,39,0,16
ArrayAtomicP,2,1,524288,25,25,25,33,33,34,0,15
ArrayAtomicP,2,2,524288,25,25,26,36,37,39,0,16
ArrayAtomicP,2,3,524288,24,24,25,34,35,36,0,15
TableP,2,0,524288,24,25,26,35,36,37,0,16
TableP,2,1,524288,25,25,26,34,35,36,0,15
TableP,2,2,524288,25,25,26,35,35,35,0,16
TableP,2,3,524288,26,26,26,34,35,36,0,16
ListLocal,2,0,524288,118,146,175,82,82,82,41,67
ListLocal,2,1,524288,109,137,165,78,80,82,41,63
ListLocal,2,2,524288,109,135,162,81,81,81,41,64
ListLocal,2,3,524288,110,137,164,78,80,82,41,63
ArrayAlignedF,4,0,524288,36,63,86,32,34,41,4,31
ArrayAlignedF,4,1,524288,36,52,70,33,47,63,3,30
ArrayAlignedF,4,2,524288,36,49,62,32,47,65,3,28
ArrayAlignedF,4,3,524288,35,56,78,35,54,74,3,34
ArrayLockedF,4,0,524288,30,50,71,34,45,70,3,30
ArrayLockedF,4,1,524288,30,49,69,36,53,70,3,31
ArrayLockedF,4,2,524288,30,49,68,36,52,68,3,31
ArrayLockedF,4,3,524288,29,49,70,33,38,43,3,28
ArrayAtomicF,4,0,524288,29,37,46,33,43,53,3,23
ArrayAtomicF,4,1,524288,29,44,62,36,39,43,3,26
ArrayAtomicF,4,2,524288,29,35,41,31,32,34,3,19
ArrayAtomicF,4,3,524288,32,38,44,32,32,34,3,20
TableF,4,0,524288,29,33,46,35,36,38,3,21
TableF,4,1,524288,28,29,30,35,36,39,3,17
TableF,4,2,524288,30,30,31,32,33,35,3,17
TableF,4,3,524288,29,29,30,34,34,36,3,16
ArrayAlignedD,4,0,524288,55,64,74,30,31,32,4,27
ArrayAlignedD,4,1,524288,56,65,78,30,31,33,4,28
ArrayAlignedD,4,2,524288,53,56,60,30,31,32,3,23
ArrayAlignedD,4,3,524288,54,56,58,29,31,37,3,23
ArrayLockedD,4,0,524288,46,48,51,27,28,29,3,20
ArrayLockedD,4,1,524288,46,56,66,30,34,38,3,26
ArrayLockedD,4,2,524288,47,58,70,25,26,27,3,25
ArrayLockedD,4,3,524288,46,54,61,25,27,28,3,23
ArrayAtomicD,4,0,524288,48,58,69,29,34,39,3,27
ArrayAtomicD,4,1,524288,46,57,69,25,26,28,3,24
ArrayAtomicD,4,2,524288,46,54,63,30,30,31,3,24
ArrayAtomicD,4,3,524288,46,55,65,24,26,28,3,23
TableD,4,0,524288,46,56,67,31,35,40,3,27
TableD,4,1,524288,49,58,69,29,30,32,3,26
TableD,4,2,524288,47,52,58,30,31,32,3,23
TableD,4,3,524288,48,56,64,33,33,35,3,25
ArrayAlignedP,4,0,524288,32,33,36,34,35,37,0,18
ArrayAlignedP,4,1,524288,32,32,33,35,35,35,0,18
ArrayAlignedP,4,2,524288,33,33,34,34,34,35,0,18
ArrayAlignedP,4,3,524288,32,32,33,34,34,35,0,17
ArrayLockedP,4,0,524288,25,25,26,36,36,38,0,16
ArrayLockedP,4,1,524288,26,26,27,31,33,36,0,15
ArrayLockedP,4,2,524288,26,33,43,36,36,38,0,21
ArrayLockedP,4,3,524288,25,26,28,35,36,38,0,16
ArrayAtomicP,4,0,524288,25,26,28,36,36,37,0,17
ArrayAtomicP,4,1,524288,25,26,27,34,34,36,0,16
ArrayAtomicP,4,2,524288,26,32,39,37,37,39,0,20
ArrayAtomicP,4,3,524288,25,26,27,33,34,35,0,16
TableP,4,0,524288,24,25,26,36,37,38,0,16
TableP,4,1,524288,26,26,27,38,38,40,0,17
TableP,4,2,524288,24,24,25,36,37,39,0,16
TableP,4,3,524288,24,24,25,36,37,39,0,16
ListLocal,4,0,524288,129,160,196,142,152,157,83,91
ListLocal,4,1,524288,132,156,182,134,149,156,82,87
ListLocal,4,2,524288,132,155,181,134,149,156,82,86
ListLocal,4,3,524288,132,156,180,134,149,156,82,86
ArrayAlignedF,8,0,524288,38,61,88,34,37,43,6,32
ArrayAlignedF,8,1,524288,38,41,49,33,34,36,6,21
ArrayAlignedF,8,2,524288,38,39,43,34,34,34,6,20
ArrayAlignedF,8,3,524288,38,49,76,33,46,59,6,31
ArrayLockedF,8,0,524288,31,38,47,38,38,39,7,22
ArrayLockedF,8,1,524288,31,32,34,36,43,52,6,19
ArrayLockedF,8,2,524288,31,46,63,37,49,63,6,29
ArrayLockedF,8,3,524288,32,50,76,38,56,73,6,34
ArrayAtomicF,8,0,524288,38,56,75,39,49,61,7,32
ArrayAtomicF,8,1,524288,31,50,71,38,54,69,7,32
ArrayAtomicF,8,2,524288,31,51,71,37,51,65,7,32
ArrayAtomicF,8,3,524288,36,56,77,39,55,71,7,34
TableF,8,0,524288,32,51,71,30,46,62,7,30
TableF,8,1,524288,41,43,47,31,31,32,7,20
TableF,8,2,524288,34,40,46,32,40,49,6,22
TableF,8,3,524288,31,46,64,29,35,38,7,26
ArrayAlignedD,8,0,524288,69,84,99,32,40,52,9,36
ArrayAlignedD,8,1,524288,70,90,108,30,39,55,9,38
ArrayAlignedD,8,2,524288,70,90,110,31,35,40,9,38
ArrayAlignedD,8,3,524288,69,83,96,31,38,50,7,35
ArrayLockedD,8,0,524288,57,76,94,35,49,65,8,37
ArrayLockedD,8,1,524288,52,73,94,34,49,65,8,37
ArrayLockedD,8,2,524288,62,78,94,36,46,61,9,36
ArrayLockedD,8,3,524288,58,76,93,34,44,64,8,35
ArrayAtomicD,8,0,524288,64,84,100,32,36,57,9,35
ArrayAtomicD,8,1,524288,64,83,100,35,42,53,8,37
ArrayAtomicD,8,2,524288,63,83,101,33,41,58,9,37
ArrayAtomicD,8,3,524288,59,82,101,33,45,61,8,38
TableD,8,0,524288,63,83,102,27,38,54,7,36
TableD,8,1,524288,57,81,102,28,40,60,7,37
TableD,8,2,524288,67,83,100,27,30,35,9,34
TableD,8,3,524288,49,72,91,28,32,37,8,32
ArrayAlignedP,8,0,524288,33,34,35,36,43,52,0,20
ArrayAlignedP,8,1,524288,33,41,51,36,37,38,0,23
ArrayAlignedP,8,2,524288,33,34,35,36,37,39,0,18
ArrayAlignedP,8,3,524288,34,40,48,36,47,58,0,24
ArrayLockedP,8,0,524288,26,26,27,37,39,43,0,17
ArrayLockedP,8,1,524288,26,26,28,33,35,38,0,16
ArrayLockedP,8,2,524288,26,27,28,36,36,38,0,17
ArrayLockedP,8,3,524288,26,28,38,37,39,49,0,20
ArrayAtomicP,8,0,524288,26,28,40,42,50,57,0,23
ArrayAtomicP,8,1,524288,26,27,38,37,39,46,0,20
ArrayAtomicP,8,2,524288,26,27,29,38,39,41,0,17
ArrayAtomicP,8,3,524288,26,26,27,37,38,40,0,17
TableP,8,0,524288,25,27,29,33,33,34,0,16
TableP,8,1,524288,25,25,26,32,34,37,0,15
TableP,8,2,524288,26,32,41,33,38,44,0,20
TableP,8,3,524288,25,26,27,33,33,34,0,16
ListLocal,8,0,524288,183,212,242,254,284,311,165,138
ListLocal,8,1,524288,190,213,237,253,281,314,165,135
ListLocal,8,2,524288,189,212,237,252,282,310,165,136
ListLocal,8,3,524288,189,212,237,254,283,311,165,136
